Date,ADS.DE,BMW.DE,DBK.DE,FRE.DE,LIN.DE,SAP.DE,^GDAXI,ALV.DE,CBK.DE,DPW.DE,HEI.DE,LXS.DE,SDF.DE,BAS.DE,BAYN.DE,BEI.DE,CON.DE,DAI.DE,DB1.DE,DTE.DE,EOAN.DE,FME.DE,HEN3.DE,IFX.DE,LHA.DE,MRK.DE,MUV2.DE,RWE.DE,SIE.DE,TKA.DE,VOW3.DE
2018-04-17,213.1999969482422,91.22000122070312,11.661999702453613,65.80000305175781,169.0,88.45999908447266,12585.5703125,192.1199951171875,10.871999740600586,37.209999084472656,80.18000030517578,63.02000045776367,23.40999984741211,85.31999969482422,99.07869720458984,93.30000305175781,227.0,66.0,110.44999694824219,14.045000076293945,9.027999877929688,84.80000305175781,104.75,22.149999618530273,27.010000228881836,81.26000213623047,194.4499969482422,21.079999923706055,105.66000366210938,22.719999313354492,174.74000549316406
2018-04-18,213.6999969482422,90.80000305175781,11.72599983215332,66.16000366210938,169.0,88.54000091552734,12590.830078125,192.1199951171875,10.684000015258789,37.7599983215332,81.30000305175781,63.18000030517578,23.3700008392334,86.01000213623047,98.70469665527344,93.05999755859375,217.8000030517578,65.2300033569336,111.0,13.994999885559082,9.116999626159668,84.87999725341797,105.19999694824219,21.8799991607666,26.969999313354492,81.63999938964844,195.75,21.690000534057617,106.05999755859375,23.040000915527344,174.36000061035156
2018-04-19,210.5,90.87999725341797,11.685999870300293,65.95999908447266,166.25,87.70999908447266,12567.419921875,192.66000366210938,10.842000007629395,37.689998626708984,81.81999969482422,62.0,23.420000076293945,86.06999969482422,98.01589965820312,92.44000244140625,222.1999969482422,65.19999694824219,111.69999694824219,13.954999923706055,9.03600025177002,85.04000091552734,104.9000015258789,21.420000076293945,26.610000610351562,82.0,194.85000610351562,21.8700008392334,107.62000274658203,22.790000915527344,173.27999877929688
2018-04-20,212.1999969482422,91.0199966430664,11.574000358581543,65.69999694824219,166.14999389648438,86.5199966430664,12540.5,193.5399932861328,10.79800033569336,37.709999084472656,81.4000015258789,62.939998626708984,23.420000076293945,86.69000244140625,97.42539978027344,92.37999725341797,220.1999969482422,65.12000274658203,111.55000305175781,14.045000076293945,8.937999725341797,84.87999725341797,104.0,21.100000381469727,26.190000534057617,82.0199966430664,195.8000030517578,21.360000610351562,108.30000305175781,22.709999084472656,171.10000610351562
2018-04-23,211.6999969482422,91.19999694824219,11.685999870300293,65.62000274658203,165.3000030517578,87.1500015258789,12572.3896484375,195.10000610351562,11.116000175476074,38.0,81.69999694824219,63.47999954223633,23.200000762939453,87.05000305175781,97.21880340576172,91.87999725341797,223.0,65.3499984741211,111.25,14.21500015258789,8.847999572753906,81.31999969482422,103.0,21.399999618530273,26.450000762939453,82.27999877929688,199.0,21.270000457763672,108.4800033569336,22.610000610351562,169.44000244140625
2018-04-24,204.8000030517578,91.12999725341797,12.178000450134277,63.900001525878906,165.14999389648438,90.20999908447266,12550.8203125,194.86000061035156,10.982000350952148,37.849998474121094,80.55999755859375,62.959999084472656,23.600000381469727,86.4000015258789,96.41179656982422,92.45999908447266,226.0,65.16000366210938,111.8499984741211,14.114999771118164,8.875,82.77999877929688,102.30000305175781,21.219999313354492,26.5,81.37999725341797,198.9499969482422,21.489999771118164,106.27999877929688,22.690000534057617,169.63999938964844
2018-04-25,202.3000030517578,89.2699966430664,11.989999771118164,63.220001220703125,176.0,89.13999938964844,12422.2998046875,193.27999877929688,10.784000396728516,35.970001220703125,80.55999755859375,60.959999084472656,23.270000457763672,84.41999816894531,95.9197006225586,92.33999633789062,221.89999389648438,65.01000213623047,110.0,14.09000015258789,8.789999961853027,81.05999755859375,102.69999694824219,21.229999542236328,25.610000610351562,80.9000015258789,197.60000610351562,21.1200008392334,104.81999969482422,22.18000030517578,167.0
2018-04-26,203.10000610351562,90.38999938964844,11.833999633789062,63.099998474121094,179.1999969482422,90.33000183105469,12500.4697265625,195.13999938964844,10.843999862670898,35.88999938964844,81.05999755859375,61.5,23.600000381469727,84.5999984741211,95.79180145263672,92.9000015258789,224.8000030517578,65.02999877929688,112.25,14.335000038146973,8.91100025177002,83.26000213623047,104.1500015258789,21.559999465942383,24.200000762939453,81.69999694824219,188.9499969482422,21.360000610351562,104.73999786376953,21.889999389648438,171.44000244140625
2018-04-27,204.5,91.5,11.435999870300293,62.380001068115234,179.14999389648438,92.0199966430664,12580.8701171875,194.5,10.75,36.08000183105469,81.0,61.47999954223633,23.790000915527344,86.06999969482422,96.56929779052734,94.26000213623047,223.39999389648438,65.63999938964844,111.9000015258789,14.539999961853027,8.890999794006348,83.87999725341797,105.3499984741211,21.549999237060547,24.559999465942383,82.81999969482422,189.85000610351562,19.799999237060547,105.4800033569336,22.100000381469727,172.72000122070312
2018-04-30,203.89999389648438,92.47000122070312,11.366000175476074,63.34000015258789,178.8000030517578,92.41999816894531,12612.1103515625,196.4600067138672,10.710000038146973,36.099998474121094,81.26000213623047,61.560001373291016,24.40999984741211,86.31999969482422,97.70099639892578,93.91999816894531,221.1999969482422,65.5,111.6500015258789,14.494999885559082,9.071999549865723,84.27999877929688,105.4000015258789,21.280000686645508,24.170000076293945,81.22000122070312,189.9499969482422,19.875,105.63999938964844,21.600000381469727,171.83999633789062
2018-05-02,207.1999969482422,93.08999633789062,11.4399995803833,65.16000366210938,181.5,93.8499984741211,12802.25,199.13999938964844,10.812000274658203,36.400001525878906,82.44000244140625,62.84000015258789,24.670000076293945,87.27999877929688,98.03559875488281,93.73999786376953,226.60000610351562,66.55000305175781,116.44999694824219,14.545000076293945,9.21399974822998,86.68000030517578,104.19999694824219,22.229999542236328,24.969999313354492,81.62000274658203,192.35000610351562,20.079999923706055,108.16000366210938,21.940000534057617,177.83999633789062
2018-05-03,193.10000610351562,92.16000366210938,11.314000129699707,64.5,177.75,93.94999694824219,12690.150390625,197.32000732421875,10.48799991607666,36.40999984741211,82.77999877929688,61.5,24.280000686645508,85.79000091552734,98.37999725341797,94.0999984741211,225.3000030517578,66.33000183105469,115.5,14.364999771118164,9.288999557495117,83.30000305175781,104.69999694824219,22.149999618530273,24.540000915527344,81.68000030517578,191.6999969482422,20.059999465942383,107.58000183105469,21.649999618530273,176.0399932861328
2018-05-04,192.6999969482422,91.55999755859375,11.520000457763672,64.81999969482422,176.75,95.44000244140625,12819.599609375,199.0,10.59000015258789,36.54999923706055,84.0,66.0999984741211,23.90999984741211,86.87999725341797,100.26000213623047,94.31999969482422,226.89999389648438,66.4800033569336,116.4000015258789,14.5,9.467000007629395,83.94000244140625,104.9000015258789,22.729999542236328,25.149999618530273,82.5,189.9499969482422,20.200000762939453,109.13999938964844,21.940000534057617,172.72000122070312
2018-05-07,195.0500030517578,91.55999755859375,11.526000022888184,66.04000091552734,179.9499969482422,96.0,12948.1396484375,201.0,10.645999908447266,37.150001525878906,83.68000030517578,66.44000244140625,24.1200008392334,85.6500015258789,100.47599792480469,94.4800033569336,228.1999969482422,66.83000183105469,116.5999984741211,14.5649995803833,9.522000312805176,84.62000274658203,105.5999984741211,23.520000457763672,25.25,82.66000366210938,192.14999389648438,20.290000915527344,109.69999694824219,22.399999618530273,176.22000122070312
2018-05-08,193.60000610351562,91.94000244140625,11.454000473022461,67.22000122070312,177.10000610351562,96.51000213623047,12912.2099609375,200.3000030517578,10.586000442504883,34.540000915527344,83.19999694824219,66.83999633789062,24.25,85.88999938964844,100.12200164794922,97.08000183105469,228.0,67.0199966430664,115.5,14.505000114440918,9.53600025177002,85.0,105.75,23.56999969482422,25.25,83.0,191.0500030517578,19.854999542236328,110.30000305175781,22.549999237060547,173.72000122070312
2018-05-09,190.35000610351562,91.95999908447266,11.539999961853027,67.30000305175781,177.8000030517578,96.73999786376953,12943.0595703125,198.5399932861328,10.857999801635742,34.130001068115234,83.95999908447266,67.87999725341797,24.540000915527344,86.13999938964844,100.53500366210938,97.33999633789062,226.39999389648438,67.0999984741211,115.5999984741211,14.300000190734863,9.527999877929688,84.9000015258789,104.19999694824219,23.920000076293945,24.260000228881836,82.08000183105469,192.5,19.975000381469727,114.5999984741211,22.81999969482422,170.8000030517578
2018-05-10,190.60000610351562,92.36000061035156,11.604000091552734,67.36000061035156,180.0,97.54000091552734,13022.8701171875,192.0399932861328,10.869999885559082,34.02000045776367,81.08000183105469,68.36000061035156,24.420000076293945,87.37999725341797,101.00800323486328,97.5199966430664,224.39999389648438,67.19000244140625,116.05000305175781,14.3100004196167,9.47599983215332,85.44000244140625,104.3499984741211,23.90999984741211,24.290000915527344,83.36000061035156,191.10000610351562,20.260000228881836,115.9000015258789,22.889999389648438,171.60000610351562
2018-05-11,189.5500030517578,92.18000030517578,11.644000053405762,66.5999984741211,179.25,97.41999816894531,13001.240234375,191.5399932861328,10.793999671936035,34.43000030517578,79.9800033569336,68.9000015258789,24.209999084472656,86.87000274658203,100.47599792480469,97.0999984741211,222.6999969482422,67.05000305175781,116.69999694824219,14.270000457763672,9.33899974822998,84.95999908447266,104.30000305175781,23.959999084472656,25.110000610351562,83.31999969482422,192.5,20.079999923706055,115.5,23.209999084472656,172.3000030517578
2018-05-14,189.10000610351562,91.83000183105469,11.470000267028809,67.0999984741211,178.75,96.8499984741211,12977.7099609375,190.44000244140625,10.595999717712402,34.36000061035156,79.33999633789062,69.27999877929688,25.540000915527344,86.76000213623047,100.92900085449219,97.22000122070312,222.6999969482422,66.83999633789062,115.4000015258789,14.220000267028809,9.272000312805176,85.62000274658203,105.25,24.1299991607666,25.25,85.04000091552734,191.39999389648438,19.989999771118164,115.4800033569336,23.25,171.33999633789062
